"Amazon 出品サービス、フルフィルメント by Amazon (FBA) "
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2023/05/01 16:29:11 JST","11390908263","注文","250-0638609-2361454","JW-V3Y7-VVWA","[Smart-Bear] W001 子供の靴下 ソックス 綿 メッシュ素材 薄型 春夏適用 通学 男の子 女の子 キッズ 通園 通学 5足セ?","1","amazon.jp","Amazon","","千葉県","262-0045","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/01 16:46:39 JST","11390908263","注文","250-8655240-8907052","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","東京都","120-0045","","1,185.00","95.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/05/01 17:55:31 JST","11390908263","注文","249-2978935-7564661","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","広島県","737-0806","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/05/01 18:30:05 JST","11390908263","注文","250-5298797-9564616","FQ-TZLP-HWK1","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク,","1","amazon.jp","Amazon","","愛知県","464-0850","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/05/01 18:34:56 JST","11390908263","注文","250-0721305-0271808","AF-0BOJ-58FU","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊","1","amazon.jp","Amazon","","埼玉県","340-0206","","2,019.00","161.00","0","0","0","0","-22.00","0","0","0","-285.00","-318.00","0","0","1,555.00"
"2023/05/01 18:45:27 JST","11390908263","注文","250-6936306-0724606","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","2","amazon.jp","Amazon","","兵庫県","657-0018","","1,330.00","106.00","0","0","0","0","-14.00","0","0","0","-187.00","-416.00","0","0","819.00"
"2023/05/01 19:09:42 JST","11390908263","注文","250-6725595-9483040","91-7A3K-7U8I","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","佐賀県","849-0919","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/01 19:32:44 JST","11390908263","注文","503-5653488-2503043","91-7A3K-7U8I","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","埼玉県","343-0011","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/02 0:04:26 JST","11390908263","注文","250-6945562-6734225","MS-UPHH-GB7X","【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能","1","amazon.jp","出品者","","大阪府","532-0003","","289.00","29.00","0","0","0","0","-3.00","0","0","0","-35.00","0","0","0","280.00"
"2023/05/02 0:09:39 JST","11390908263","注文","250-5923742-6395029","MS-UPHH-GB7X","【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能","1","amazon.jp","出品者","","愛媛県","791-8036","","289.00","29.00","0","0","0","0","-3.00","0","0","0","-35.00","0","0","0","280.00"
"2023/05/02 8:00:06 JST","11390908263","注文","250-1794615-8063040","NR-5Z4P-2YBS","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","埼玉県","333-0801","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/02 8:55:15 JST","11390908263","注文","250-7623202-7456658","N9-GB8J-KI9M","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","1","amazon.jp","Amazon","","東京都","182-0023","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/05/02 9:44:58 JST","11390908263","注文","503-3802132-5902268","PK-LF7F-7NQF","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","静岡県","432-8002","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-318.00","0","0","868.00"
"2023/05/02 10:28:13 JST","11390908263","注文","503-8098137-4408669","6H-040M-0Z6H","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","北海道","062-0041","","1,185.00","95.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/05/02 11:01:42 JST","11390908263","注文","250-0740453-9502205","94-5N7D-MKR8","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XXL)","1","amazon.jp","Amazon","","東京都","157-0074","","1,833.00","147.00","0","0","0","0","-20.00","0","0","0","-259.00","-465.00","0","0","1,236.00"
"2023/05/02 11:18:45 JST","11390908263","注文","503-6327749-3440626","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","北海道","097-0016","","1,463.00","117.00","55.00","5.00","0","0","-16.00","-55.00","-5.00","0","-207.00","-434.00","0","0","923.00"
"2023/05/02 12:54:38 JST","11390908263","注文","249-5997422-4187854","EQ-WA5K-9R2V","【Smart-Bear】O022 Kindle Paperwhite(第10世代 2018年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝","1","amazon.jp","出品者","","神奈川県","225-0021","","925.00","74.00","0","0","0","0","-10.00","0","0","0","-109.00","0","0","0","880.00"
"2023/05/02 14:10:25 JST","11390908263","注文","250-7055269-2496637","CT-Q374-BJ1E","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","沖縄県","904-0322","","2,389.00","191.00","373.00","37.00","322.00","32.00","-26.00","-373.00","-37.00","0","-337.00","-839.00","0","0","1,732.00"
"2023/05/02 14:40:48 JST","11390908263","注文","249-8872957-9402227","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","静岡県","425-0082","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-627.00","0","0","0","640.00"
"2023/05/02 14:48:11 JST","11390908263","注文","249-2027580-5421444","91-7A3K-7U8I","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","岡山県","710-0803","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/02 14:59:29 JST","11390908263","返金","249-0906993-1493409","AF-0BOJ-58FU","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊","1","amazon.jp","Amazon","","愛知県","454-0041","","-1,982.00","-198.00","0","0","0","0","22.00","0","0","0","256.00","330.00","0","-330.00","-1,902.00"
"2023/05/02 15:12:27 JST","11390908263","注文","249-6208384-3229433","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","神奈川県","237-0063","","665.00","53.00","0","0","0","0","-7.00","0","0","0","-94.00","-208.00","0","0","409.00"
"2023/05/02 15:17:14 JST","11390908263","注文","249-7099737-4644631","CB-0QZI-OQCR","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ ?","1","amazon.jp","Amazon","","東京都","178-0064","","1,833.00","147.00","0","0","0","0","-20.00","0","0","0","-259.00","-485.00","0","0","1,216.00"
"2023/05/02 15:17:14 JST","11390908263","注文","249-7099737-4644631","SI-EW2B-SYU1","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ ?","1","amazon.jp","Amazon","","東京都","178-0064","","1,833.00","147.00","0","0","0","0","-20.00","0","0","0","-259.00","-485.00","0","0","1,216.00"
"2023/05/02 15:33:18 JST","11390908263","注文","503-5752930-7830233","EQ-WA5K-9R2V","【Smart-Bear】O022 Kindle Paperwhite(第10世代 2018年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝","1","amazon.jp","出品者","","福岡県","830-1221","","925.00","74.00","0","0","0","0","-10.00","0","0","0","-109.00","0","0","0","880.00"
"2023/05/02 15:53:56 JST","11390908263","注文","503-1036756-0447066","DU-P06F-VJBB","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ","1","amazon.jp","Amazon","","兵庫県","654-0122","","2,204.00","176.00","0","0","0","0","-24.00","0","0","0","-311.00","-318.00","0","0","1,727.00"
"2023/05/02 16:04:40 JST","11390908263","注文","250-9464248-6659806","X8-MI20-UUAX","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, M)","1","amazon.jp","Amazon","","愛知県","454-0997","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-465.00","0","0","1,065.00"
"2023/05/02 16:36:40 JST","11390908263","注文","249-5616726-0062237","HR-B1DE-AHZ2","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーター?","1","amazon.jp","Amazon","","愛媛県","799-0101","","1,741.00","139.00","0","0","0","0","-19.00","0","0","0","-245.00","-465.00","0","0","1,151.00"
"2023/05/02 16:39:20 JST","11390908263","注文","249-0239231-5835820","FQ-TZLP-HWK1","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク,","1","amazon.jp","Amazon","","長崎県","852-8023","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/05/02 16:43:23 JST","11390908263","注文","249-4733457-2682246","53-C8NZ-UF4D","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ?","1","amazon.jp","Amazon","","広島県","732-0068","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/05/02 16:48:18 JST","11390908263","注文","249-7340037-4847055","JC-9CLM-Q8BL","【Smart-KM】G022 モニター台 机上台 モニタースタンド 4 USBポート付き キーボード収納 アルミ合金製ブラケット デ","1","amazon.jp","Amazon","","山口県","753-0816","","2,759.00","221.00","0","0","0","0","0","0","0","0","-492.00","-815.00","0","0","1,673.00"
"2023/05/02 17:08:02 JST","11390908263","注文","503-7610023-8463841","3T-Y9S7-7048","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (L)","1","amazon.jp","Amazon","","神奈川県","252-0804","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/02 17:13:10 JST","11390908263","注文","250-0649795-5069411","9W-LC9N-P0NQ","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊","1","amazon.jp","Amazon","","栃木県","321-0906","","2,019.00","161.00","0","0","0","0","-22.00","0","0","0","-285.00","-318.00","0","0","1,555.00"
"2023/05/02 17:21:23 JST","11390908263","注文","250-5048476-5501458","MA-QSR9-916V","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク,","1","amazon.jp","Amazon","","愛知県","460-0007","","1,648.00","132.00","0","0","285.00","29.00","-18.00","0","0","0","-232.00","-632.00","0","0","1,212.00"
"2023/05/02 17:46:18 JST","11390908263","注文","249-1052844-9371831","29-0QHZ-UD4C","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 ト?","1","amazon.jp","Amazon","","千葉県","270-2252","","1,833.00","147.00","0","0","0","0","-20.00","0","0","0","-259.00","-318.00","0","0","1,383.00"
"2023/05/02 17:52:05 JST","11390908263","注文","250-1916455-3809419","YV-GX4F-U1JK","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホ?","1","amazon.jp","Amazon","","広島県","722-0215","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-485.00","0","0","701.00"
"2023/05/02 18:03:15 JST","11390908263","注文","503-0780921-0627839","M4-DHXK-KG7S","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーター?","1","amazon.jp","Amazon","","東京都","154-0016","","1,741.00","139.00","0","0","0","0","-19.00","0","0","0","-245.00","-465.00","0","0","1,151.00"
"2023/05/02 18:03:15 JST","11390908263","注文","503-0780921-0627839","OT-1NRN-02AU","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーター?","1","amazon.jp","Amazon","","東京都","154-0016","","1,741.00","139.00","0","0","0","0","-19.00","0","0","0","-245.00","-465.00","0","0","1,151.00"
"2023/05/02 18:05:32 JST","11390908263","注文","503-0538164-3744637","DT-RMBK-MVUT","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 ト?","1","amazon.jp","Amazon","","東京都","143-0023","","1,833.00","147.00","0","0","0","0","-20.00","0","0","0","-259.00","-318.00","0","0","1,383.00"
"2023/05/02 19:27:46 JST","11390908263","注文","250-8151828-4323053","M5-KPD9-RB5V","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ","1","amazon.jp","Amazon","","大阪府","596-0822","","2,204.00","176.00","0","0","0","0","-24.00","-109.00","-9.00","0","-296.00","-318.00","0","0","1,624.00"
"2023/05/02 21:02:08 JST","11390908263","注文","249-7738444-8600618","PK-LF7F-7NQF","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","千葉県","272-0821","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-318.00","0","0","868.00"
"2023/05/02 21:34:09 JST","11390908263","注文","249-2850984-2022211","YO-VMCX-X2PP","【Smart-Bear】T012 キッズ レインコート 女の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防風 収納?","1","amazon.jp","Amazon","","大阪府","567-0873","","2,296.00","184.00","0","0","0","0","-25.00","0","0","0","-325.00","-318.00","0","0","1,812.00"
"2023/05/02 21:56:25 JST","11390908263","返金","250-0042452-4093465","IR-I1X3-ET6M","【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレス","1","amazon.jp","Amazon","","愛知県","470-1124","","-908.00","-91.00","0","0","0","0","10.00","0","0","0","78.00","0","0","0","-911.00"
"2023/05/03 1:07:01 JST","11390908263","注文外料金","","","広告費用","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-29,115.00","-2,912.00","-32,027.00"
"2023/05/03 9:42:43 JST","11390908263","注文","250-0020550-9326269","F4-DJYL-ZFI7","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ","1","amazon.jp","Amazon","","大阪府","596-0822","","2,204.00","176.00","0","0","0","0","-24.00","-111.00","-9.00","0","-295.00","-318.00","0","0","1,623.00"
"2023/05/03 9:58:07 JST","11390908263","注文","503-4545148-9765438","HV-JIHG-96GB","【Smart-Bear】O024 Kindle(第10世代 2019年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝撃 落下?","1","amazon.jp","出品者","","大阪府","550-0025","","925.00","74.00","0","0","0","0","-10.00","0","0","0","-109.00","0","0","0","880.00"
"2023/05/03 10:12:30 JST","11390908263","注文","503-7319995-6455029","ML-8QBG-3WLZ","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","岡山県","700-0975","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-318.00","0","0","868.00"
"2023/05/03 10:37:17 JST","11390908263","注文","250-2130957-8079048","97-W48L-K89A","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","165-0026","","665.00","53.00","0","0","0","0","-7.00","0","0","0","-94.00","-220.00","0","0","397.00"
"2023/05/03 11:26:39 JST","11390908263","注文","250-6225206-5939829","8L-YZ5B-QMPT","[Smart-Bear] W110 可愛い キッズ 靴下 子供 ボーイズ 靴下 男の子 ソックス 綿 抗菌防臭 吸汗吸湿 弾性 通気 柔らか?","1","amazon.jp","Amazon","","広島県","737-0141","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/05/03 11:48:28 JST","11390908263","注文","503-0764811-9308618","6H-040M-0Z6H","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","和歌山県","644-0002","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-627.00","0","0","0","640.00"
"2023/05/03 11:48:49 JST","11390908263","注文","503-2902562-8939011","C9-6YYC-ZB4Z","【Smart-Bear】O024 Kindle(第10世代 2019年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝撃 落下?","1","amazon.jp","出品者","","東京都","184-0015","","925.00","74.00","0","0","0","0","-10.00","0","0","0","-109.00","0","0","0","880.00"
"2023/05/03 12:43:33 JST","11390908263","注文","503-7758892-7706263","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","北海道","064-0941","","1,185.00","95.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/05/03 14:40:32 JST","11390908263","注文","250-7626117-6181410","1X-DIVO-2ZYZ","[Smart-Bear] W023 夏 ベビー 幼児用 キッズ 子供 靴下 男の子 女の子 かわいい スポーツ 無地 通気 5足セット (純色-?","1","amazon.jp","Amazon","","静岡県","411-0024","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/05/03 14:51:54 JST","11390908263","注文","249-3005164-5132648","L7-WXI9-AW9P","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ","1","amazon.jp","Amazon","","大阪府","565-0836","","2,204.00","176.00","0","0","0","0","-24.00","0","0","0","-311.00","-318.00","0","0","1,727.00"
"2023/05/03 14:59:37 JST","11390908263","注文","503-1986555-3226252","Z1-3OLT-QHNT","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","山口県","7430022","","2,389.00","191.00","373.00","37.00","0","0","-26.00","-373.00","-37.00","0","-337.00","-485.00","0","0","1,732.00"
"2023/05/03 15:14:51 JST","11390908263","注文","503-9903770-6755822","EO-0LNC-NHMG","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","兵庫県","679-5502","","2,389.00","191.00","0","0","0","0","-26.00","0","0","0","-337.00","-465.00","0","0","1,752.00"
"2023/05/03 15:33:57 JST","11390908263","注文","250-7308487-2645457","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","栃木県","329-4415","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-627.00","0","0","0","640.00"
"2023/05/03 15:37:51 JST","11390908263","注文","250-3321464-4734205","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","大阪府","545-0014","","665.00","53.00","0","0","0","0","-7.00","0","0","0","-94.00","-208.00","0","0","409.00"
"2023/05/03 16:18:35 JST","11390908263","注文","250-9439820-2373421","8Y-B81U-KU22","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク,","1","amazon.jp","Amazon","","東京都","166-0014","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/05/03 16:53:25 JST","11390908263","注文","249-6709866-2245443","8I-RTUV-OM87","[Smart-Bear] W022 可愛い キッズ 子供 靴下 ソックス 豚 パンダ 動物柄 くるぶし ジュニア 通気 メッシュ くつした ?","1","amazon.jp","Amazon","","栃木県","320-0061","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-167.00","-434.00","0","0","666.00"
"2023/05/03 17:57:31 JST","11390908263","注文","503-5706287-3974227","8Y-B81U-KU22","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク,","1","amazon.jp","Amazon","","千葉県","270-0163","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
