"Amazon 出品サービス、フルフィルメント by Amazon (FBA) "
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2022/10/07 0:05:24 JST","11248121283","注文","250-8281336-5423869","SS-NC43-K7L1","【Smart-KM】B042 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR レンズ保護リング アルミ合金 ?","1","amazon.jp","出品者","","静岡県","415-0023","","389.00","39.00","0","0","0","0","0","0","0","0","-47.00","0","0","0","381.00"
"2022/10/07 0:07:15 JST","11248121283","注文","250-4563299-9295848","YM-9WR9-8MLJ","【Smart-KM】E016 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 薄型 スタ?","1","amazon.jp","出品者","","東京都","192-0041","","544.00","54.00","0","0","0","0","-5.00","0","0","0","-65.00","0","0","0","528.00"
"2022/10/07 0:08:43 JST","11248121283","注文","503-1406571-5727014","R2-MSJY-7BCU","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","鹿児島県","897-0302","","389.00","39.00","0","0","0","0","0","0","0","0","-47.00","0","0","0","381.00"
"2022/10/07 0:09:31 JST","11248121283","注文","250-4025200-6327863","T0-GEBV-U0AN","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","東京都","193-0826","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2022/10/07 0:09:38 JST","11248121283","注文","250-4749607-1584622","T0-GEBV-U0AN","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","神奈川県","221-0811","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2022/10/07 0:11:10 JST","11248121283","注文","249-6864321-7947809","4W-MBIG-SNSS","【Smart-KM】G021 タブレット/スマホ スタンド 折りたたみ式 角度調整可能 Kindle, iPad, iPad mini, iPhone, Nexus 7等 シルバ?","1","amazon.jp","出品者","","千葉県","260-0808","","908.00","91.00","0","0","0","0","-9.00","0","0","0","-87.00","0","0","0","903.00"
"2022/10/07 0:11:10 JST","11248121283","注文","249-6864321-7947809","A3-AIYT-1RLD","【Smart-KM】G021 タブレット/スマホ スタンド 折りたたみ式 角度調整可能 Kindle, iPad, iPad mini, iPhone, Nexus 7等 シルバ?","1","amazon.jp","出品者","","千葉県","260-0808","","908.00","91.00","0","0","0","0","-9.00","0","0","0","-87.00","0","0","0","903.00"
"2022/10/07 0:13:10 JST","11248121283","注文","249-1017546-2682236","RJ-HRS2-0QH1","【Smart-KM】E016 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 薄型 スタ?","1","amazon.jp","出品者","","神奈川県","239-0831","","516.00","52.00","0","0","0","0","-5.00","0","0","0","-62.00","0","0","0","501.00"
"2022/10/07 1:50:41 JST","11248121283","FBA 在庫関連の手数料","","","FBA保管手数料：","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-8,510.00","-8,510.00"
"2022/10/07 7:22:00 JST","11248121283","振込み","","","次が末尾の口座へ： 513","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-264,394.00","-264,394.00"
"2022/10/07 8:40:45 JST","11248121283","注文","249-4896362-4198236","EW-TDOM-26PY","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","和歌山県","649-0316","","2,527.00","253.00","0","0","0","0","-25.00","0","0","0","-363.00","-434.00","0","0","1,958.00"
"2022/10/07 10:10:35 JST","11248121283","注文","249-5667392-9166200","LR-3KLG-FCBD","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","奈良県","631-0026","","825.00","83.00","0","0","0","0","0","0","0","0","-120.00","-205.00","0","0","583.00"
"2022/10/07 10:10:50 JST","11248121283","注文","250-1899567-9234261","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","滋賀県","520-0042","","1,164.00","116.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2022/10/07 11:33:53 JST","11248121283","注文","249-1896258-7828648","D5-BQDA-9KSD","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","神奈川県","230-0051","","1,164.00","116.00","0","0","0","0","0","0","0","0","-141.00","0","0","0","1,139.00"
"2022/10/07 11:36:03 JST","11248121283","注文","250-7708779-7809453","MH-OWU7-QZ6B","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホ?","1","amazon.jp","Amazon","","Tokyo-to","110-0008","","1,345.00","135.00","0","0","0","0","-14.00","0","0","0","-194.00","-434.00","0","0","838.00"
"2022/10/07 11:45:12 JST","11248121283","注文","249-8680196-9855021","8Q-VTYS-YQ5Z","【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","広島県","735-0006","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/07 12:06:31 JST","11248121283","注文","249-8198991-0435828","M9-CRQJ-1EUU","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","東京都","181-0004","","1,255.00","125.00","0","0","0","0","0","0","0","0","-183.00","-318.00","0","0","879.00"
"2022/10/07 13:10:52 JST","11248121283","注文","249-2738964-5519003","1M-UAV8-BEOV","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ?","1","amazon.jp","Amazon","","Tokyo-to","134-0087","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-514.00","0","0","1,705.00"
"2022/10/07 13:39:54 JST","11248121283","注文","249-7944394-7729405","UJ-OP0B-GO35","【Smart-Bear】T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 ?","1","amazon.jp","Amazon","","千葉県","263-0016","","1,709.00","171.00","0","0","0","0","-17.00","0","0","0","-245.00","-318.00","0","0","1,300.00"
"2022/10/07 14:53:07 JST","11248121283","注文","250-1688852-8267013","Q4-WVP1-WFSX","【Smart-Bear】W110 可愛い キッズ 靴下 子供 ボーイズ 靴下 男の子 ソックス 綿 抗菌防臭 吸汗吸湿 弾性 通気 柔ら?","1","amazon.jp","Amazon","","富山県","930-0815","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/07 15:59:15 JST","11248121283","注文","249-5176316-4976626","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","東京都","187-0034","","1,164.00","116.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2022/10/07 17:10:19 JST","11248121283","注文","249-9279992-3483007","QU-WN46-REY2","【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (S)","1","amazon.jp","Amazon","","東京都","150-0001","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/07 17:35:11 JST","11248121283","注文","503-5858928-4707831","8Q-VTYS-YQ5Z","【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","大阪府","590-0837","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/07 18:34:04 JST","11248121283","注文","250-2575959-2579013","4A-DTGP-MQP7","【Smart-Bear】W010 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 6足セット","1","amazon.jp","Amazon","","東京都","136-0072","","1,255.00","125.00","0","0","0","0","-13.00","0","0","0","-180.00","-434.00","0","0","753.00"
"2022/10/07 20:02:58 JST","11248121283","注文","249-4381062-7356622","8Q-VTYS-YQ5Z","【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","神奈川県","214-0038","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/08 0:06:40 JST","11248121283","注文","249-3706756-5239030","WE-JWY3-JZZB","【Smart-KM】E016 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 薄型 スタ?","1","amazon.jp","出品者","","神奈川県","252-0235","","544.00","54.00","0","0","0","0","-5.00","0","0","0","-65.00","0","0","0","528.00"
"2022/10/08 0:08:44 JST","11248121283","注文","250-1882948-1848601","MS-UPHH-GB7X","【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能","1","amazon.jp","出品者","","愛媛県","791-8036","","289.00","29.00","0","0","0","0","-3.00","0","0","0","-35.00","0","0","0","280.00"
"2022/10/08 0:10:07 JST","11248121283","注文","249-0922732-2355035","0I-SDHD-P10S","【Smart-KM】N011 3.5mm有線 イヤフォン マイク ボリューム操作可能 イヤホンマイク 互換性 iPhone6s/iPhone6s Plus/iPhone6/iP","1","amazon.jp","出品者","","福岡県","810-0014","","773.00","77.00","0","0","0","0","0","0","0","0","-94.00","0","0","0","756.00"
"2022/10/08 0:10:18 JST","11248121283","注文","250-4662929-3366255","TW-6NA5-U2QX","【Smart-KM】B042 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR レンズ保護リング アルミ合金 ?","1","amazon.jp","出品者","","埼玉県","331-0823","","389.00","39.00","0","0","0","0","0","0","0","0","-47.00","0","0","0","381.00"
"2022/10/08 0:11:16 JST","11248121283","注文","503-0720401-6360659","MS-UPHH-GB7X","【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能","1","amazon.jp","出品者","","神奈川県","224-0041","","289.00","29.00","0","0","0","0","-3.00","0","0","0","-35.00","0","0","0","280.00"
"2022/10/08 9:25:27 JST","11248121283","注文","503-7778912-7547812","HB-E5PD-U2WL","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)","1","amazon.jp","Amazon","","福岡県","810-0005","","1,618.00","162.00","0","0","0","0","-16.00","0","0","0","-232.00","-318.00","0","0","1,214.00"
"2022/10/08 11:06:14 JST","11248121283","注文","250-2633636-4067864","M5-KPD9-RB5V","【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の?","1","amazon.jp","Amazon","","千葉県","290-0223","","2,164.00","216.00","373.00","37.00","0","0","0","-373.00","-37.00","0","-315.00","-318.00","0","0","1,747.00"
"2022/10/08 11:19:34 JST","11248121283","注文","503-6795230-4302211","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","愛知県","497-0002","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/08 11:33:26 JST","11248121283","注文","503-7503079-4427857","TR-7WMM-B1MU","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","熊本県","869-1237","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/08 12:20:18 JST","11248121283","FBA 在庫関連の手数料","","","FBAパートナーキャリアの配送料: ","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,121.00","-1,121.00"
"2022/10/08 12:35:07 JST","11248121283","注文","250-4641386-2832618","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","京都府","616-8187","","653.00","65.00","186.00","19.00","0","0","-6.00","-186.00","-19.00","0","-94.00","-205.00","0","0","413.00"
"2022/10/08 12:46:35 JST","11248121283","注文","503-2037882-9539844","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","広島県","732-0032","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/08 16:45:13 JST","11248121283","注文","503-2821296-5779027","M9-RIG5-DRKF","【Smart-Bear】W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (L)","1","amazon.jp","Amazon","","鳥取県","682-0723","","1,345.00","135.00","0","0","0","0","-14.00","0","0","0","-194.00","-434.00","0","0","838.00"
"2022/10/08 17:02:22 JST","11248121283","注文","249-4039399-9999008","LR-3KLG-FCBD","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","164-0002","","825.00","83.00","0","0","0","0","0","0","0","0","-120.00","-205.00","0","0","583.00"
"2022/10/08 17:02:22 JST","11248121283","注文","249-4039399-9999008","EC-FOVX-FOBJ","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","164-0002","","653.00","65.00","0","0","0","0","0","0","0","0","-95.00","-205.00","0","0","418.00"
"2022/10/08 17:02:22 JST","11248121283","注文","249-4039399-9999008","HM-5URZ-2K38","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","164-0002","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/08 17:17:39 JST","11248121283","注文","503-8543890-1268632","PK-LF7F-7NQF","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","大阪府","591-8021","","1,255.00","125.00","0","0","0","0","0","0","0","0","-183.00","-318.00","0","0","879.00"
"2022/10/08 20:44:27 JST","11248121283","注文","503-2482200-3915846","FK-SQOE-Y997","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","1","amazon.jp","Amazon","","神奈川県","236-0037","","1,618.00","162.00","0","0","0","0","-16.00","0","0","0","-232.00","-318.00","0","0","1,214.00"
"2022/10/09 0:08:48 JST","11248121283","注文","250-6426276-4184633","C1-1RON-UU4X","【Smart-Bear】【2点入り】E014 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防","1","amazon.jp","出品者","","岐阜県","503-2301","","453.00","45.00","0","0","0","0","-5.00","0","0","0","-54.00","0","0","0","439.00"
"2022/10/09 0:09:55 JST","11248121283","注文","249-1283927-5196618","WO-V9HK-H27X","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","埼玉県","362-0022","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2022/10/09 0:13:43 JST","11248121283","注文","250-6691425-8554212","K0-E2OF-6MKQ","【Smart-KM】E016 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 薄型 スタ?","1","amazon.jp","出品者","","東京都","192-0041","","544.00","54.00","0","0","0","0","-5.00","0","0","0","-65.00","0","0","0","528.00"
"2022/10/09 9:35:49 JST","11248121283","注文","250-6724763-6745452","91-7A3K-7U8I","【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","岡山県","711-0934","","1,255.00","125.00","0","0","0","0","-13.00","0","0","0","-180.00","-434.00","0","0","753.00"
"2022/10/09 12:10:46 JST","11248121283","注文","249-5097748-9199806","NR-5Z4P-2YBS","【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","神奈川県","225-0003","","1,255.00","125.00","0","0","0","0","-13.00","0","0","0","-180.00","-434.00","0","0","753.00"
"2022/10/09 13:31:16 JST","11248121283","注文","249-9473479-4550249","97-W48L-K89A","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","熊本県","869-1235","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/09 14:06:18 JST","11248121283","注文外料金","","","月額登録料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,390.00","-5,390.00"
"2022/10/09 14:34:42 JST","11248121283","注文","503-0395516-2901443","FK-SQOE-Y997","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","1","amazon.jp","Amazon","","埼玉県","340-0217","","1,618.00","162.00","0","0","0","0","-16.00","0","0","0","-232.00","-318.00","0","0","1,214.00"
"2022/10/09 15:49:30 JST","11248121283","注文","503-1724508-9605411","NR-5Z4P-2YBS","【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","東京都","174-0055","","1,255.00","125.00","0","0","0","0","-13.00","0","0","0","-180.00","-434.00","0","0","753.00"
"2022/10/09 16:10:19 JST","11248121283","注文","249-1889715-2583851","0R-13SI-4BUS","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","東京都","183-0051","","2,527.00","253.00","0","0","0","0","-25.00","0","0","0","-363.00","-434.00","0","0","1,958.00"
"2022/10/09 16:17:20 JST","11248121283","注文","249-8843538-7780601","53-C8NZ-UF4D","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","1","amazon.jp","Amazon","","滋賀県","520-0033","","1,618.00","162.00","0","0","0","0","-16.00","0","0","0","-232.00","-318.00","0","0","1,214.00"
"2022/10/09 16:25:54 JST","11248121283","注文","249-0969365-0149429","BF-WQP4-AD1S","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ?","1","amazon.jp","Amazon","","神奈川県","252-1108","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/09 17:04:19 JST","11248121283","注文","250-1192584-4854245","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","兵庫県","663-8114","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/09 17:09:56 JST","11248121283","注文","249-0813100-4431819","28-JBW4-RJOM","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","京都府","606-8353","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/09 18:48:45 JST","11248121283","注文","249-0714441-3618254","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","144-0045","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/09 19:07:05 JST","11248121283","注文","250-7838416-0227012","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","2","amazon.jp","Amazon","","千葉県","264-0025","","1,306.00","130.00","0","0","0","0","-13.00","0","0","0","-188.00","-410.00","0","0","825.00"
"2022/10/09 20:43:13 JST","11248121283","注文","503-0511762-2726212","F4-DJYL-ZFI7","【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の?","1","amazon.jp","Amazon","","東京都","190-0014","","2,164.00","216.00","0","0","0","0","0","0","0","0","-315.00","-318.00","0","0","1,747.00"
"2022/10/10 0:03:41 JST","11248121283","注文","503-1097175-0551057","U7-A3GW-AF6H","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","東京都","176-0002","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2022/10/10 0:10:17 JST","11248121283","注文","250-9235437-9345455","WO-V9HK-H27X","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","神奈川県","243-0031","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2022/10/10 8:25:31 JST","11248121283","注文","503-8442552-5524662","T8-FSOJ-B0V1","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","151-0073","","653.00","65.00","373.00","37.00","0","0","-6.00","0","0","0","-94.00","-603.00","0","0","425.00"
"2022/10/10 8:53:01 JST","11248121283","注文","250-5329843-4033426","GU-26TQ-VQCD","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","兵庫県","660-0084","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/10 9:04:40 JST","11248121283","注文","503-1348675-9291810","9X-DKOD-YDZ9","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ?","1","amazon.jp","Amazon","","大阪府","550-0014","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/10 11:20:55 JST","11248121283","注文","249-2358093-7998206","8I-ZLSJ-AKO0","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペン?","1","amazon.jp","Amazon","","埼玉県","335-0002","","1,709.00","171.00","0","0","0","0","-17.00","0","0","0","-245.00","-318.00","0","0","1,300.00"
"2022/10/10 11:56:51 JST","11248121283","注文","250-2364971-6751818","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","大阪府","556-0015","","653.00","65.00","0","0","0","0","-6.00","0","0","0","-94.00","-205.00","0","0","413.00"
"2022/10/10 12:43:37 JST","11248121283","注文","250-9586103-8307851","K4-93OB-9REW","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホ?","1","amazon.jp","Amazon","","神奈川県","243-0419","","2,345.00","235.00","0","0","0","0","-24.00","0","0","0","-337.00","-434.00","0","0","1,785.00"
"2022/10/10 13:27:03 JST","11248121283","注文","249-0070685-7347812","6I-0H96-18IA","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","2","amazon.jp","Amazon","","大阪府","595-0035","","2,690.00","270.00","0","0","0","0","0","-133.00","-14.00","0","-372.00","-868.00","0","0","1,573.00"
"2022/10/10 13:27:03 JST","11248121283","注文","249-0070685-7347812","M9-CRQJ-1EUU","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon","","大阪府","595-0035","","1,255.00","125.00","0","0","0","0","0","-64.00","-6.00","0","-173.00","-318.00","0","0","819.00"
"2022/10/10 13:30:46 JST","11248121283","注文","503-4938467-8647030","8Q-VTYS-YQ5Z","【Smart-Bear】W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","広島県","731-0211","","1,436.00","144.00","0","0","0","0","-15.00","0","0","0","-207.00","-434.00","0","0","924.00"
"2022/10/10 14:14:21 JST","11248121283","注文","250-4167866-2151025","M9-RIG5-DRKF","【Smart-Bear】W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (L)","1","amazon.jp","Amazon","","大阪府","542-0012","","1,345.00","135.00","0","0","0","0","-14.00","0","0","0","-194.00","-434.00","0","0","838.00"
"2022/10/10 14:36:36 JST","11248121283","FBA Customer Return Fee","250-8988647-3496612","X000WRDPNZ","購入者返品作業手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022/10/10 16:09:15 JST","11248121283","注文","250-6698324-6372605","53-C8NZ-UF4D","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","1","amazon.jp","Amazon","","新潟県","952-0317","","1,618.00","162.00","0","0","0","0","-16.00","0","0","0","-232.00","-318.00","0","0","1,214.00"
"2022/10/10 16:20:34 JST","11248121283","注文","250-4773030-0864633","91-7A3K-7U8I","【Smart-Bear】W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","東京都","157-0074","","1,255.00","125.00","0","0","0","0","-13.00","0","0","0","-180.00","-434.00","0","0","753.00"
