"Amazon 出品サービス、フルフィルメント by Amazon (FBA) "
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2023/09/04 12:21:07 JST","11486419763","注文","249-6254412-2307008","D5-BQDA-9KSD","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","北海道","004-0063","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-140.00","0","0","0","1,127.00"
"2023/09/04 12:55:01 JST","11486419763","FBA 在庫関連の手数料","","","FBAパートナーキャリアの配送料: ","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-608.00","-608.00"
"2023/09/04 13:21:29 JST","11486419763","返金","503-9975534-9667059","QH-M533-IZEL","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","大阪府","591-8023","","-2,389.00","-191.00","0","0","0","0","26.00","0","0","0","303.00","0","0","0","-2,251.00"
"2023/09/04 18:00:47 JST","11486419763","注文","249-4778405-6798264","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","千葉県","279-0023","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/04 21:53:15 JST","11486419763","注文","503-3423302-6091813","N4-FJS5-AX0C","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","東京都","135-0061","","2,574.00","206.00","0","0","0","0","-28.00","0","0","0","-363.00","-485.00","0","0","1,904.00"
"2023/09/04 23:17:33 JST","11486419763","注文","503-9197789-7006264","64-4C5P-CH1K","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ?","1","amazon.jp","Amazon","","Tokyo-to","110-0015","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/09/05 0:10:15 JST","11486419763","注文","503-9072997-6075005","7N-U68Y-9FXD","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","北海道","074-0022","","369.00","29.00","0","0","0","0","-4.00","0","0","0","-43.00","0","0","0","351.00"
"2023/09/05 1:30:39 JST","11486419763","注文","503-8802342-4685413","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","179-0073","","665.00","53.00","125.00","12.00","0","0","-7.00","-125.00","-12.00","0","-94.00","-208.00","0","0","409.00"
"2023/09/05 7:41:22 JST","11486419763","注文","250-4633935-4607838","3T-Y9S7-7048","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (L)","1","amazon.jp","Amazon","","東京都","185-0024","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/05 8:50:39 JST","11486419763","注文","503-9975534-9667059","QH-M533-IZEL","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","大阪府","591-8023","","2,389.00","191.00","0","0","0","0","-26.00","0","0","0","-337.00","-465.00","0","0","1,752.00"
"2023/09/05 9:07:58 JST","11486419763","注文","250-6820015-4563831","NR-5Z4P-2YBS","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","長崎県","857-0051","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/05 12:41:38 JST","11486419763","注文","503-8377064-3352664","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","東京都","134-0083","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/05 16:13:15 JST","11486419763","注文","249-6878783-7891060","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","2","amazon.jp","Amazon","","神奈川県","211-0004","","2,926.00","234.00","0","0","0","0","-32.00","-88.00","-7.00","0","-400.00","-868.00","0","0","1,765.00"
"2023/09/05 22:08:09 JST","11486419763","注文","249-2944303-7575855","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","大阪府","533-0011","","665.00","53.00","0","0","0","0","-7.00","0","0","0","-94.00","-208.00","0","0","409.00"
"2023/09/06 0:23:41 JST","11486419763","注文","250-1806990-4113404","M9-RIG5-DRKF","[Smart-Bear] W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (L)","1","amazon.jp","Amazon","","神奈川県","231-0823","","1,370.00","110.00","0","0","0","0","-15.00","0","0","0","-194.00","-434.00","0","0","837.00"
"2023/09/06 0:32:02 JST","11486419763","注文","503-8432922-8407068","CZ-F8XU-0AJY","[enbihouse] 【Smart-Bear】T012 キッズ レインコート 女の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防","1","amazon.jp","Amazon","","埼玉県","341-0044","","2,296.00","184.00","0","0","0","0","-25.00","0","0","0","-325.00","-318.00","0","0","1,812.00"
"2023/09/06 1:21:50 JST","11486419763","注文","503-0081353-2050234","T8-FSOJ-B0V1","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","宮城県","984-0003","","665.00","53.00","0","0","0","0","-7.00","0","0","0","-94.00","-208.00","0","0","409.00"
"2023/09/06 5:40:45 JST","11486419763","注文","250-0760281-9205444","C8-VY3A-HL06","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)","1","amazon.jp","Amazon","","千葉県","273-0048","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/06 17:03:58 JST","11486419763","注文","503-1876069-5228622","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","愛知県","452-0018","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/06 17:20:22 JST","11486419763","注文","250-0534307-3883046","RY-0PQG-6BUX","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (?","1","amazon.jp","Amazon","Kby. Lama, Kota Jakarta Selatan","Daerah Khusus Ibukota Jakarta","12310","","1,185.00","0","627.00","0","0","0","-13.00","0","0","0","-155.00","-945.00","0","0","699.00"
"2023/09/06 17:30:38 JST","11486419763","FBA 在庫関連の手数料","2308311B7H","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-270.00","-270.00"
"2023/09/06 18:24:50 JST","11486419763","注文","250-1193366-4544666","97-W48L-K89A","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","2","amazon.jp","Amazon","","東京都","155-0033","","1,330.00","106.00","0","0","0","0","-14.00","0","0","0","-187.00","-440.00","0","0","795.00"
"2023/09/06 18:51:44 JST","11486419763","注文","250-3982092-8326219","TR-8MGZ-II7N","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","Kanagawa-ken","215-0027","","2,389.00","191.00","0","0","0","0","-26.00","0","0","0","-337.00","-465.00","0","0","1,752.00"
"2023/09/06 19:59:04 JST","11486419763","注文","503-2926507-2982262","92-Y7D9-GO9Q","【Smart-Bear】W010 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット","1","amazon.jp","Amazon","","東京都","162-0837","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/06 23:59:01 JST","11498386083","注文","250-2493320-8539007","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","茨城県","314-0006","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-627.00","0","0","0","640.00"
"2023/09/07 0:10:09 JST","11498386083","注文","503-2549212-5225462","R2-MSJY-7BCU","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","新潟県","950-0214","","369.00","29.00","0","0","0","0","-4.00","0","0","0","-43.00","0","0","0","351.00"
"2023/09/07 0:11:38 JST","11498386083","注文","503-7265438-1803825","QM-VZZN-MPA1","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","2","amazon.jp","出品者","","神奈川県","259-1114","","738.00","58.00","0","0","0","0","-8.00","0","0","0","-86.00","0","0","0","702.00"
"2023/09/07 0:11:38 JST","11498386083","注文","503-7265438-1803825","R2-MSJY-7BCU","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","2","amazon.jp","出品者","","神奈川県","259-1114","","738.00","58.00","0","0","0","0","-8.00","0","0","0","-86.00","0","0","0","702.00"
"2023/09/07 1:16:49 JST","11498386083","FBA 在庫関連の手数料","","","FBA保管手数料：","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,375.00","-5,375.00"
"2023/09/07 5:58:05 JST","11498386083","注文","503-5181557-5227035","C8-VY3A-HL06","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)","1","amazon.jp","Amazon","","岡山県","703-8271","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/07 6:15:39 JST","11498386083","注文","250-7852773-6290208","S7-QK3R-7GMW","[Smart-Bear] W016 子供の靴下 キッズ 靴下 子供 カラフル くつした 女の子 男の子 ソックス 綿 5足セット (L)","1","amazon.jp","Amazon","","大阪府","587-0003","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/07 7:34:37 JST","11498386083","注文","503-5257860-7007825","DH-BSJW-QLKQ","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可?","1","amazon.jp","Amazon","","茨城県","308-0825","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-167.00","-318.00","0","0","782.00"
"2023/09/07 9:01:32 JST","11498386083","注文","249-8075406-3238205","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","埼玉県","362-0063","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/07 17:50:38 JST","11498386083","返金","249-8179081-9971043","P9-1NZZ-WWI3","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","兵庫県","655-0049","","-2,389.00","-191.00","0","0","0","0","26.00","0","0","0","303.00","0","0","0","-2,251.00"
"2023/09/07 18:32:55 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-90.00","-90.00"
"2023/09/07 18:33:04 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-180.00","-180.00"
"2023/09/07 18:33:04 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-225.00","-225.00"
"2023/09/07 18:33:10 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-45.00","-45.00"
"2023/09/07 18:33:19 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-315.00","-315.00"
"2023/09/07 18:33:35 JST","11498386083","FBA 在庫関連の手数料","2308271P07","","FBA在庫の返送手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-90.00","-90.00"
"2023/09/07 19:00:59 JST","11498386083","注文","249-8179081-9971043","P9-1NZZ-WWI3","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","兵庫県","655-0049","","2,389.00","191.00","0","0","0","0","-26.00","0","0","0","-337.00","-465.00","0","0","1,752.00"
"2023/09/07 21:17:03 JST","11498386083","注文","250-2198005-3949439","NR-5Z4P-2YBS","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","東京都","133-0055","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/08 1:23:46 JST","11498386083","注文","250-8256089-8590217","N7-DJHE-BRRC","[Smart-KM] S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セッ?","1","amazon.jp","Amazon","","愛知県","485-0042","","907.00","73.00","0","0","0","0","-10.00","0","0","0","-128.00","-220.00","0","0","622.00"
"2023/09/08 1:34:03 JST","11498386083","注文","249-1569699-3516611","3T-Y9S7-7048","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (L)","1","amazon.jp","Amazon","","滋賀県","520-0105","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/08 4:55:31 JST","11498386083","注文","250-5234113-2697417","NR-5Z4P-2YBS","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","東京都","124-0014","","1,278.00","102.00","125.00","12.00","0","0","-14.00","-125.00","-12.00","0","-180.00","-434.00","0","0","752.00"
"2023/09/08 7:37:46 JST","11498386083","振込み","","","次が末尾の口座へ： 513","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-29,616.00","-29,616.00"
"2023/09/08 7:44:14 JST","11498386083","注文","250-4497845-9787846","UY-Y0MP-V8FJ","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","Tokyo-to","106-0046","","2,574.00","206.00","0","0","0","0","-28.00","0","0","0","-363.00","-485.00","0","0","1,904.00"
"2023/09/08 10:52:28 JST","11498386083","注文","250-4121068-8377447","VF-4T5V-BQWE","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可?","1","amazon.jp","Amazon","","栃木県","329-1212","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-167.00","-630.00","0","165.00","635.00"
"2023/09/08 22:12:57 JST","11498386083","返金","250-9115817-5235054","SE-6APE-EDI4","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ?","1","amazon.jp","Amazon","","広島県","734-0023","","-1,648.00","-132.00","0","0","0","0","18.00","0","0","0","209.00","0","0","0","-1,553.00"
"2023/09/09 0:07:57 JST","11498386083","注文","249-5293825-3673446","91-7A3K-7U8I","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","香川県","761-0613","","1,278.00","102.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/09/09 1:46:57 JST","11498386083","注文","249-8591823-2912603","DH-BSJW-QLKQ","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可?","1","amazon.jp","Amazon","","鹿児島県","891-0111","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-167.00","-318.00","0","0","782.00"
"2023/09/09 3:21:09 JST","11498386083","注文","250-9115817-5235054","SE-6APE-EDI4","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ?","1","amazon.jp","Amazon","","広島県","734-0023","","1,648.00","132.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/09/09 4:20:08 JST","11498386083","注文","503-8107894-2142241","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","神奈川県","224-0021","","1,463.00","117.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/09/09 5:05:38 JST","11498386083","注文","250-2572859-0495850","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","福岡県","813-0043","","1,463.00","117.00","186.00","19.00","0","0","-16.00","-186.00","-19.00","0","-207.00","-434.00","0","0","923.00"
"2023/09/09 12:32:37 JST","11498386083","注文","503-8108977-4511832","J2-2MJ8-2ZQH","【Smart-Bear】O023 Kindle Oasis(第9世代、第10世代) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝","1","amazon.jp","出品者","","埼玉県","330-0074","","1,185.00","95.00","0","0","0","0","-13.00","0","0","0","-627.00","0","0","0","640.00"
