"ASIN","fnsku","商品名","Fulfillment center","Country code","Longest side","Median side","Shortest side","Measurement units","weight","Weight units","Item volume","Volume units","Product size tier","Average quantity on hand","Average quantity pending removal","Total item volume (est.)","Month of charge","Storage rate","通貨","Monthly storage fee (est.)","category","Total Incentive Amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B089XZRV3Z","X000UXXD83","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.57","0.0","0.0086","2022-09","2818.0","JPY","24.3481","Shoes","0.0","--","0.0"
"B089XVC243","X000UXXDI3","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_19_point_0_centimeters)","KIX4","JP","28.0","21.0","6.0","centimeters","0.54","kilograms","0.0035","cubic meters","Standard-Size","1.0","0.0","0.0035","2022-09","2818.0","JPY","9.9406","Shoes","0.0","--","0.0"
"B089YK77LM","X000UXXDIN","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","KIX4","JP","31.6","22.4","4.8","centimeters","0.82","kilograms","0.0034","cubic meters","Standard-Size","3.43","0.0","0.0117","2022-09","2818.0","JPY","32.8681","Shoes","0.0","--","0.0"
"B089Y4QLXH","X000UXXDIX","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_15_point_0_centimeters)","KIX4","JP","20.6","16.8","8.4","centimeters","0.32","kilograms","0.0029","cubic meters","Standard-Size","1.0","0.0","0.0029","2022-09","2818.0","JPY","8.191","Shoes","0.0","--","0.0"
"B089Y5Q82W","X000UXXDJH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","KIX4","JP","32.2","20.2","6.0","centimeters","0.92","kilograms","0.0039","cubic meters","Standard-Size","1.0","0.0","0.0039","2022-09","2818.0","JPY","10.9962","Shoes","0.0","--","0.0"
"B089Y7WWQ5","X000UXXDKL","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_20_point_0_centimeters)","KIX4","JP","27.8","21.8","8.2","centimeters","0.58","kilograms","0.005","cubic meters","Standard-Size","1.67","0.0","0.0083","2022-09","2818.0","JPY","23.3371","Shoes","0.0","--","0.0"
"B089Y5T5HG","X000UXXDLF","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_20_point_0_centimeters)","KIX4","JP","27.8","21.8","8.2","centimeters","0.58","kilograms","0.005","cubic meters","Standard-Size","2.0","0.0","0.0099","2022-09","2818.0","JPY","28.0045","Shoes","0.0","--","0.0"
"B089Y3K8VM","X000UXZMXH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_17_point_0_centimeters)","KIX4","JP","27.0","21.6","5.6","centimeters","0.56","kilograms","0.0033","cubic meters","Standard-Size","1.0","0.0","0.0033","2022-09","2818.0","JPY","9.2021","Shoes","0.0","--","0.0"
"B089YBK6VH","X000UXZMY1","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_16_point_0_centimeters)","KIX4","JP","25.4","17.6","8.4","centimeters","0.4","kilograms","0.0038","cubic meters","Standard-Size","2.0","0.0","0.0075","2022-09","2818.0","JPY","21.1611","Shoes","0.0","--","0.0"
"B089XT4HBK","X000UXZN09","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_19_point_0_centimeters)","KIX4","JP","32.2","20.2","6.0","centimeters","0.92","kilograms","0.0039","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2022-09","2818.0","JPY","0.3665","Shoes","0.0","--","0.0"
"B089XWCQPT","X000UXZN0J","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.8","0.0","0.0099","2022-09","2818.0","JPY","27.9744","Shoes","0.0","--","0.0"
"B089Y5K3LH","X000UXZN0T","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_16_point_0_centimeters)","KIX4","JP","25.4","17.6","8.4","centimeters","0.4","kilograms","0.0038","cubic meters","Standard-Size","1.0","0.0","0.0038","2022-09","2818.0","JPY","10.5805","Shoes","0.0","--","0.0"
"B089XVNZVJ","X000UXZN1D","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_18_point_5_centimeters)","KIX4","JP","28.0","21.6","3.8","centimeters","0.52","kilograms","0.0023","cubic meters","Standard-Size","2.0","0.0","0.0046","2022-09","2818.0","JPY","12.9511","Shoes","0.0","--","0.0"
"B089YFH2HZ","X000UXZN3B","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_17_point_0_centimeters)","KIX4","JP","23.2","19.2","0.6","centimeters","0.42","kilograms","3.0E-4","cubic meters","Standard-Size","2.0","0.0","5.0E-4","2022-09","2818.0","JPY","1.5061","Shoes","0.0","--","0.0"
"B08B1SCB4C","X000UYJ7QT","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_21_point_0_centimeters)","KIX4","JP","28.0","22.0","8.0","centimeters","0.8","kilograms","0.0049","cubic meters","Standard-Size","2.0","0.0","0.0099","2022-09","2818.0","JPY","27.7705","Shoes","0.0","--","0.0"
"B08B1SB1DP","X000UYL393","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_16_point_0_centimeters)","KIX4","JP","26.0","22.6","1.2","centimeters","0.58","kilograms","7.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0014","2022-09","2818.0","JPY","3.9735","Shoes","0.0","--","0.0"
"B08GGBQGFP","X000VJZLMR","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (恐竜柄, measurement_20_point_0_centimeters)","KIX4","JP","29.8","23.8","4.6","centimeters","0.68","kilograms","0.0033","cubic meters","Standard-Size","2.0","0.0","0.0065","2022-09","2818.0","JPY","18.385","Shoes","0.0","--","0.0"
"B0786KYY7Y","X000WRDOQ3","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","KIX4","JP","19.8","17.0","3.39","centimeters","0.16","kilograms","0.0011","cubic meters","Standard-Size","4.0","0.0","0.0046","2022-09","2818.0","JPY","12.8604","Clothing","0.0","--","0.0"
"B0782RGD4B","X000WRDOQD","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, M)","KIX4","JP","21.39","17.0","2.39","centimeters","0.18","kilograms","9.0E-4","cubic meters","Standard-Size","0.87","0.0","7.0E-4","2022-09","2818.0","JPY","2.0406","Clothing","0.0","--","0.03"
"B0782YMNPM","X000WRDOQN","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, M)","KIX4","JP","20.8","16.8","2.39","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.63","0.0","0.0014","2022-09","2818.0","JPY","3.8435","Clothing","0.0","--","0.0"
"B0782VLBQ7","X000WRDPNZ","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)","KIX4","JP","21.39","17.0","2.39","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","3.4","0.0","0.0029","2022-09","2818.0","JPY","8.244","Clothing","0.0","--","0.03"
"B0782TQTTP","X000WRDPO9","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, S)","KIX4","JP","19.8","17.0","2.39","centimeters","0.16","kilograms","8.0E-4","cubic meters","Standard-Size","4.6","0.0","0.0037","2022-09","2818.0","JPY","10.3512","Clothing","0.0","--","0.03"
"B0782N7XDJ","X000WRDZ6R","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","KIX4","JP","29.0","25.0","1.5","centimeters","0.22","kilograms","0.0011","cubic meters","Standard-Size","15.47","0.0","0.0167","2022-09","2818.0","JPY","47.1878","Clothing","0.0","--","0.07"
"B0782T4WWX","X000WRDZ71","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)","KIX4","JP","31.0","24.5","1.0","centimeters","0.1","kilograms","8.0E-4","cubic meters","Standard-Size","4.37","0.0","0.0033","2022-09","2818.0","JPY","9.3445","Clothing","0.0","--","0.0"
"B0782PTKL2","X000WRECM3","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, L)","KIX4","JP","29.8","25.2","2.2","centimeters","0.24","kilograms","0.0017","cubic meters","Standard-Size","6.0","0.0","0.0099","2022-09","2818.0","JPY","27.9299","Clothing","0.0","--","0.0"
"B0782TSXGW","X000WRECMD","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, L)","KIX4","JP","20.19","16.8","2.39","centimeters","0.2","kilograms","8.0E-4","cubic meters","Standard-Size","5.5","0.0","0.0045","2022-09","2818.0","JPY","12.5628","Clothing","0.0","--","0.0"
"B093G52XGN","X000XK8DDN","【Smart-Bear】W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (XL, 男)","KIX4","JP","29.4","24.0","1.4","centimeters","0.2","kilograms","0.001","cubic meters","Standard-Size","3.0","0.0","0.003","2022-09","2818.0","JPY","8.35","Clothing","0.0","--","0.0"
"B093G83MXN","X000XK93N7","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ライオン2色セット)","KIX4","JP","24.2","14.6","3.3","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","4.37","0.0","0.005","2022-09","2818.0","JPY","14.1263","Clothing","0.0","--","0.07"
"B093G8VPJL","X000XK93NH","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, クマ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","2.4","0.0","0.0029","2022-09","2818.0","JPY","8.165","Clothing","0.0","--","0.0"
"B093G8RXDS","X000XK9IOL","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ウサギ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","0.7","0.0","8.0E-4","2022-09","2818.0","JPY","2.3815","Clothing","0.0","--","0.0"
"B093KCMXG4","X000XKNEWN","【Smart-Bear】W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (A, x_l)","KIX4","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2022-09","2818.0","JPY","2.2286","Clothing","0.0","--","0.0"
"B093K694W6","X000XKQ46B","【Smart-Bear】W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (カバ, x_l)","KIX4","JP","33.53","18.28","3.04","centimeters","0.18","kilograms","0.0019","cubic meters","Standard-Size","1.9","0.0","0.0035","2022-09","2818.0","JPY","9.9751","Clothing","0.0","--","0.0"
"B09838LPZC","X000Y3QVVF","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_19_point_5_centimeters)","KIX4","JP","26.0","24.0","8.0","centimeters","0.7","kilograms","0.005","cubic meters","Standard-Size","1.0","0.0","0.005","2022-09","2818.0","JPY","14.0656","Shoes","0.0","--","0.0"
"B09837WP97","X000Y3RE9D","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_18_point_0_centimeters)","KIX4","JP","26.0","24.0","8.0","centimeters","0.7","kilograms","0.005","cubic meters","Standard-Size","2.0","0.0","0.01","2022-09","2818.0","JPY","28.1311","Shoes","0.0","--","0.0"
"B09837JSYS","X000Y3RKX3","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_21_point_0_centimeters)","KIX4","JP","28.0","25.0","8.0","centimeters","0.76","kilograms","0.0056","cubic meters","Standard-Size","2.0","0.0","0.0112","2022-09","2818.0","JPY","31.5573","Shoes","0.0","--","0.0"
"B098DWC943","X000Y4P29L","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","5.0","0.0","0.0042","2022-09","2818.0","JPY","11.815","Clothing","0.0","--","0.0"
"B098DXXPTC","X000Y4PEQR","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_22_point_5_centimeters)","KIX4","JP","30.0","20.0","5.0","centimeters","0.9","kilograms","0.003","cubic meters","Standard-Size","1.0","0.0","0.003","2022-09","2818.0","JPY","8.4529","Shoes","0.0","--","0.0"
"B098DWHYBR","X000Y4QVL9","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","5.0","0.0","0.0042","2022-09","2818.0","JPY","11.815","Clothing","0.0","--","0.0"
"B098DWTGXY","X000Y4QZQF","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_22_point_5_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.68","kilograms","0.0042","cubic meters","Standard-Size","0.4","0.0","0.0017","2022-09","2818.0","JPY","4.7717","Shoes","0.0","--","0.0"
"B098DVR5NR","X000Y4RKFF","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0017","2022-09","2818.0","JPY","4.726","Clothing","0.0","--","0.0"
"B098DWYX41","X000Y4RKFP","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","3.67","0.0","0.0031","2022-09","2818.0","JPY","8.6643","Clothing","0.0","--","0.0"
"B098DWN14D","X000Y4RO8N","【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2022-09","2818.0","JPY","2.363","Clothing","0.0","--","0.0"
"B098DWFVRW","X000Y4RQMH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_22_point_5_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.68","kilograms","0.0042","cubic meters","Standard-Size","2.2","0.0","0.0092","2022-09","2818.0","JPY","25.8469","Shoes","0.0","--","0.03"
"B098DYTNQM","X000Y4RQZT","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_22_point_5_centimeters)","KIX4","JP","30.0","20.0","5.0","centimeters","0.9","kilograms","0.003","cubic meters","Standard-Size","3.0","0.0","0.009","2022-09","2818.0","JPY","25.3586","Shoes","0.0","--","0.0"
"B07C76HLX1","X000YPEK2Z","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ピンク)","KIX4","JP","19.8","11.4","2.6","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","2.53","0.0","0.0014","2022-09","2818.0","JPY","4.0237","Clothing","0.0","--","0.1"
"B07C7NS57M","X000YPEOAN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ブラック)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","39.87","0.0","0.0233","2022-09","2818.0","JPY","65.5194","Clothing","0.0","--","0.3"
"B07C7KGKBH","X000YPEORV","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (パープル)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","7.67","0.0","0.0045","2022-09","2818.0","JPY","12.6954","Clothing","0.0","--","0.0"
"B07C7JX67Y","X000YPFN7L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ホワイト)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","9.33","0.0","0.0055","2022-09","2818.0","JPY","15.4553","Clothing","0.0","--","0.0"
"B07C7PVL42","X000YPFNUN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (レッド)","KIX4","JP","19.6","11.4","2.0","centimeters","0.04","kilograms","4.0E-4","cubic meters","Standard-Size","4.83","0.0","0.0022","2022-09","2818.0","JPY","6.0858","Clothing","0.0","--","0.0"
"B07C76HMBS","X000YPFQBT","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット(バラ)","KIX4","JP","19.7","11.4","2.3","centimeters","0.05","kilograms","5.0E-4","cubic meters","Standard-Size","5.03","0.0","0.0026","2022-09","2818.0","JPY","7.3254","Clothing","0.0","--","0.0"
"B09NHP9DGC","X000ZJ3JCR","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ブルー恐竜柄)","KIX4","JP","26.0","18.6","3.8","centimeters","0.3","kilograms","0.0018","cubic meters","Standard-Size","1.53","0.0","0.0028","2022-09","2818.0","JPY","7.9394","Clothing","0.0","--","0.0"
"B09NJF7F8W","X000ZJ3JDL","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, 自動車柄)","KIX4","JP","33.7","27.4","4.9","centimeters","0.31","kilograms","0.0045","cubic meters","Standard-Size","1.0","0.0","0.0045","2022-09","2818.0","JPY","12.7484","Clothing","0.0","--","0.0"
"B09NJFLF6Q","X000ZJ3JF9","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, 肌色恐竜柄)","KIX4","JP","31.6","27.3","5.1","centimeters","0.37","kilograms","0.0044","cubic meters","Standard-Size","1.0","0.0","0.0044","2022-09","2818.0","JPY","12.3965","Clothing","0.0","--","0.0"
"B09NJD42CQ","X000ZJ3JG3","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (120cm, 肌色恐竜柄)","KIX4","JP","31.6","27.3","5.1","centimeters","0.37","kilograms","0.0044","cubic meters","Standard-Size","1.0","0.0","0.0044","2022-09","2818.0","JPY","12.3965","Clothing","0.0","--","0.0"
"B09NJCRRZ4","X000ZJ41K1","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (120cm, キリン柄)","KIX4","JP","26.0","18.6","3.6","centimeters","0.28","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0035","2022-09","2818.0","JPY","9.8107","Clothing","0.0","--","0.0"
"B09N2QJQQX","X000ZJ41KV","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (140cm, パンダ柄)","KIX4","JP","26.0","18.6","3.4","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2022-09","2818.0","JPY","4.6328","Clothing","0.0","--","0.0"
"B09N2QCCDD","X000ZJ41L5","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, パンダ柄)","KIX4","JP","31.6","27.3","5.1","centimeters","0.37","kilograms","0.0044","cubic meters","Standard-Size","1.0","0.0","0.0044","2022-09","2818.0","JPY","12.3965","Clothing","0.0","--","0.0"
"B09N2R39T8","X000ZJ41M9","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (120cm, パンダ柄)","KIX4","JP","25.8","18.8","3.6","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0035","2022-09","2818.0","JPY","9.8399","Clothing","0.0","--","0.0"
"B09NHN1572","X000ZJ43YP","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (110cm, キリン柄)","KIX4","JP","26.0","18.6","3.4","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","2.0","0.0","0.0033","2022-09","2818.0","JPY","9.2656","Clothing","0.0","--","0.0"
"B09NJF2HY6","X000ZJ43YZ","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, ブルー恐竜柄)","KIX4","JP","33.7","27.0","6.5","centimeters","0.31","kilograms","0.0059","cubic meters","Standard-Size","1.0","0.0","0.0059","2022-09","2818.0","JPY","16.6643","Clothing","0.0","--","0.0"
"B09NJFB849","X000ZJ43Z9","【Smart-Bear】P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (110cm, 肌色恐竜柄)","KIX4","JP","31.6","27.3","5.1","centimeters","0.37","kilograms","0.0044","cubic meters","Standard-Size","0.9","0.0","0.004","2022-09","2818.0","JPY","11.1569","Clothing","0.0","--","0.0"
