納品番号	FBA15DDKK81N
納品名	FBA STA (2023/04/16 02:52)-NRT5
納品プラン番号	
納品先	NRT5
SKU 合計	35
商品合計数	89

SKU	商品名	ASIN	FNSKU	製品コード	コンディション	梱包	梱包種類	ラベル貼付	同梱
GD-JMWR-KLP3	[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (S, イエロー)	B07STH4C75	X000RS98Z3	UPC: 703556063412	新品	不要	"--"	出品者	2
GM-LRGS-Y4VG	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, キリン柄)	B09NHPKPWB	X000ZJ3JEP	UPC: 703556069834	新品	不要	"--"	出品者	1
H3-D2Y7-HO7V	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, M)	B07RTGGKQP	X000RKIE0L	UPC: 703556062545	新品	不要	"--"	出品者	4
HB-E5PD-U2WL	【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)	B07K5RYSRY	X000RS958X	UPC: 703556058098	新品	不要	"--"	出品者	4
KH-0RZG-S1GO	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, M)	B07RP5YSYZ	X000RJ3OC5	UPC: 703556062590	新品	不要	"--"	出品者	2
KU-4QVF-H97O	[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (XL, イエロー)	B07SSF9C9K	X000ROSLCD	UPC: 703556063443	新品	不要	"--"	出品者	2
M5-KPD9-RB5V	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, L)	B07RP581QF	X000RKID9X	UPC: 703556062606	新品	不要	"--"	出品者	4
NR-5Z4P-2YBS	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)	B07RNDMDMY	X000RJN8F3	UPC: 703556062729	新品	不要	"--"	出品者	5
PK-LF7F-7NQF	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, M)	B077VTPBC2	X000R151B5	UPC: 680577732735	新品	不要	"--"	出品者	3
QU-WN46-REY2	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (S)	B07RRJ2MLN	X000RKL9N5	UPC: 703556062798	新品	不要	"--"	出品者	6
