"ASIN","fnsku","商品名","Fulfillment center","Country code","Longest side","Median side","Shortest side","Measurement units","weight","Weight units","Item volume","Volume units","Product size tier","Average quantity on hand","Average quantity pending removal","Total item volume (est.)","Month of charge","Storage rate","通貨","Monthly storage fee (est.)","category","Total Incentive Amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B07ZDCMTSZ","X000SYH6RX","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (120cm, ピンク森)","HND9","JP","26.0","18.6","3.6","centimeters","0.3","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0035","2023-07","2818.0","JPY","9.8649","Clothing","0.0","--","0.0"
"B07ZDD5T4V","X000SYH6SH","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (110cm, Best layers)","HND9","JP","26.0","18.6","3.6","centimeters","0.3","kilograms","0.0017","cubic meters","Standard-Size","3.0","0.0","0.0052","2023-07","2818.0","JPY","14.7974","Clothing","0.0","--","0.0"
"B07ZDCY8YD","X000SYH8K3","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (110cm, ピンク森)","HND9","JP","26.0","18.6","3.6","centimeters","0.3","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-07","2818.0","JPY","4.9325","Clothing","0.0","--","0.0"
"B07S4K7DXF","X000YPFV3R","【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレスチャージャー アップルウォッチ Apple iWatch シリーズ 4/3/2/1全対応 (白)","HND9","JP","11.18","7.87","1.78","centimeters","0.05","kilograms","2.0E-4","cubic meters","Standard-Size","0.68","0.0","1.0E-4","2023-07","5160.0","JPY","0.0","Others","0.0","--","0.13"
"B07RN59781","X000RI8J0X","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (M, グレー)","HSG1","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","0.16","0.0","1.0E-4","2023-07","2818.0","JPY","0.0","Clothing","0.0","--","0.13"
"B07RSBWQL8","X000RI8J0D","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (S, グレー)","KIX1","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2023-07","2818.0","JPY","0.196","Clothing","0.0","--","0.0"
"B07RQ5N9DN","X000RJJNMZ","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, ピンク)","KIX1","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","1.0","0.0","0.0021","2023-07","2818.0","JPY","6.0772","Clothing","0.0","--","0.0"
"B07RNDRGNN","X000RLFY6R","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (車, m)","KIX1","JP","33.53","18.28","3.04","centimeters","0.18","kilograms","0.0019","cubic meters","Standard-Size","0.13","0.0","2.0E-4","2023-07","2818.0","JPY","0.6991","Clothing","0.0","--","0.0"
"B07C7NS57M","X000YPEOAN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ブラック)","KIX1","JP","17.2","14.3","1.2","centimeters","0.01","kilograms","3.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2023-07","2818.0","JPY","0.0277","Clothing","0.0","--","0.0"
"B07S4K7DXF","X000YPFV3R","【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレスチャージャー アップルウォッチ Apple iWatch シリーズ 4/3/2/1全対応 (白)","KIX1","JP","11.18","7.87","1.78","centimeters","0.05","kilograms","2.0E-4","cubic meters","Standard-Size","0.19","0.0","0.0","2023-07","5160.0","JPY","0.0","Others","0.0","--","0.0"
"B07RNDMDMY","X000RJN8F3","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","KIX3","JP","17.8","8.19","4.4","centimeters","0.34","kilograms","6.0E-4","cubic meters","Standard-Size","0.06","0.0","0.0","2023-07","2818.0","JPY","0.0592","Clothing","0.0","--","0.03"
"B07RRJ3FXS","X000RJNB91","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (B, x_l)","KIX3","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","0.45","0.0","3.0E-4","2023-07","2818.0","JPY","0.9487","Clothing","0.0","--","0.03"
"B07RRJ2MLN","X000RKL9N5","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (S)","KIX3","JP","21.6","8.8","4.6","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","1.0","0.0","9.0E-4","2023-07","2818.0","JPY","2.5008","Clothing","0.0","--","0.0"
"B07ZDCLLB7","X000SYFST1","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, ピンク花柄)","KIX3","JP","26.0","18.6","3.8","centimeters","0.3","kilograms","0.0018","cubic meters","Standard-Size","1.0","0.0","0.0018","2023-07","2818.0","JPY","5.256","Clothing","0.0","--","0.0"
"B07ZDDV5G7","X000SYG7K5","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (90cm, Best layers)","KIX3","JP","26.0","18.6","3.6","centimeters","0.3","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-07","2818.0","JPY","4.9794","Clothing","0.0","--","0.0"
"B07ZDFBP7C","X000SYGL3X","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, グレー花柄)","KIX3","JP","26.0","18.6","3.8","centimeters","0.38","kilograms","0.0018","cubic meters","Standard-Size","1.0","0.0","0.0018","2023-07","2818.0","JPY","5.256","Clothing","0.0","--","0.0"
"B089WG5M44","X000UXVQ0F","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_21_point_0_centimeters)","KIX3","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","0.52","0.0","0.0017","2023-07","2818.0","JPY","5.0","Shoes","0.0","--","0.0"
"B07S4K7DXF","X000YPFV3R","【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレスチャージャー アップルウォッチ Apple iWatch シリーズ 4/3/2/1全対応 (白)","KIX3","JP","11.18","7.87","1.78","centimeters","0.05","kilograms","2.0E-4","cubic meters","Standard-Size","0.26","0.0","0.0","2023-07","5160.0","JPY","0.0","Others","0.0","--","0.1"
"B077VSSXJX","X000R151AV","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホワイト, M)","KIX4","JP","30.39","22.8","3.6","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","2.0","0.0","0.005","2023-07","2818.0","JPY","14.0596","Clothing","0.0","--","0.0"
"B077VTPBC2","X000R151B5","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, M)","KIX4","JP","25.0","15.0","2.5","centimeters","0.28","kilograms","9.0E-4","cubic meters","Standard-Size","3.0","0.0","0.0028","2023-07","2818.0","JPY","7.9262","Clothing","0.0","--","0.0"
"B07RRCXLD1","X000R1AUDJ","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ 綿 お風呂 プール ベビー 便利 柔らかい コットンバスタオル 鰐 ワニ 一角獣 ユニコーン (ワニ)","KIX4","JP","26.92","22.61","4.0","centimeters","0.29","kilograms","0.0024","cubic meters","Standard-Size","3.29","0.0","0.0079","2023-07","2818.0","JPY","22.3548","Clothing","0.0","--","0.03"
"B07RSBWQL8","X000RI8J0D","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (S, グレー)","KIX4","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","1.65","0.0","0.0034","2023-07","2818.0","JPY","9.6902","Clothing","0.0","--","0.0"
"B077V63T99","X000RI8KQL","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, XXL)","KIX4","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","0.71","0.0","7.0E-4","2023-07","2818.0","JPY","2.0426","Clothing","0.0","--","0.0"
"B077V4KGYG","X000RI8KQV","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, S)","KIX4","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","1.0","0.0","0.001","2023-07","2818.0","JPY","2.8783","Clothing","0.0","--","0.0"
"B07RR71B1P","X000RJ3IWL","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (L, グレー)","KIX4","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","1.0","0.0","0.0021","2023-07","2818.0","JPY","5.8901","Clothing","0.0","--","0.0"
"B07RR8Y437","X000RJ3IWV","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (M, ブルー)","KIX4","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","3.0","0.0","0.0059","2023-07","2818.0","JPY","16.5958","Clothing","0.0","--","0.0"
"B07RP5F6PR","X000RJ3LZP","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, グレー)","KIX4","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-07","2818.0","JPY","4.2612","Clothing","0.0","--","0.0"
"B07RQ5TWY8","X000RJ3N2B","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, ピンク)","KIX4","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","5.0","0.0","0.0086","2023-07","2818.0","JPY","24.2607","Clothing","0.0","--","0.0"
"B07RQ5DN1M","X000RJ3N2L","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (S, グリーン)","KIX4","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.0","0.0","0.003","2023-07","2818.0","JPY","8.5224","Clothing","0.0","--","0.0"
"B07RSBVWBK","X000RJ3N2V","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXL, ブルー)","KIX4","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-07","2818.0","JPY","4.2612","Clothing","0.0","--","0.0"
"B07RS9GFCN","X000RJ3N3F","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XL, ブルー)","KIX4","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-07","2818.0","JPY","4.2612","Clothing","0.0","--","0.0"
"B07RP5Y4R4","X000RJ3N3P","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, ブルー)","KIX4","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0034","2023-07","2818.0","JPY","9.7043","Clothing","0.0","--","0.0"
"B07RP5RVVV","X000RJ3N49","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (M, ピンク)","KIX4","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0034","2023-07","2818.0","JPY","9.7043","Clothing","0.0","--","0.0"
"B07RTHQ2KZ","X000RJ3OBB","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, XL)","KIX4","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-07","2818.0","JPY","4.751","Clothing","0.0","--","0.0"
"B07RP5YSYZ","X000RJ3OC5","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, M)","KIX4","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","0.71","0.0","0.0012","2023-07","2818.0","JPY","3.3717","Clothing","0.0","--","0.0"
"B07RQDTBS5","X000RJ6QE3","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (B, m)","KIX4","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","4.0","0.0","0.0032","2023-07","2818.0","JPY","8.9162","Clothing","0.0","--","0.0"
"B07RRJ5TNV","X000RJ6T1D","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)","KIX4","JP","21.6","8.8","4.59","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","7.35","0.0","0.0064","2023-07","2818.0","JPY","18.0048","Clothing","0.0","--","0.03"
"B07RTK9R3K","X000RJ6VAR","【Smart-Bear】W010 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (S)","KIX4","JP","17.0","7.4","4.2","centimeters","0.18","kilograms","5.0E-4","cubic meters","Standard-Size","1.0","0.0","5.0E-4","2023-07","2818.0","JPY","1.489","Clothing","0.0","--","0.0"
"B077VVKF43","X000RJJ4E7","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, L)","KIX4","JP","27.18","20.32","1.52","centimeters","0.2","kilograms","8.0E-4","cubic meters","Standard-Size","5.0","0.0","0.0042","2023-07","2818.0","JPY","11.8294","Clothing","0.0","--","0.0"
"B07RTH7YYW","X000RJJNMP","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, ブルー)","KIX4","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","2.0","0.0","0.0042","2023-07","2818.0","JPY","11.7802","Clothing","0.0","--","0.0"
"B07RQ5N9DN","X000RJJNMZ","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, ピンク)","KIX4","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","4.0","0.0","0.0084","2023-07","2818.0","JPY","23.5605","Clothing","0.0","--","0.0"
"B07RP6WZZR","X000RJJNN9","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (L, ブルー)","KIX4","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","0.74","0.0","0.0016","2023-07","2818.0","JPY","4.3701","Clothing","0.0","--","0.0"
"B07RP531NV","X000RJJNNJ","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, グレー)","KIX4","JP","23.62","11.43","4.0","centimeters","0.2","kilograms","0.0011","cubic meters","Standard-Size","3.0","0.0","0.0032","2023-07","2818.0","JPY","9.1302","Clothing","0.0","--","0.0"
"B07RQ4P2QP","X000RJJQ4F","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (S, ブルー)","KIX4","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","2.16","0.0","0.0042","2023-07","2818.0","JPY","11.9561","Clothing","0.0","--","0.0"
"B07RP62386","X000RJJTZL","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (M, グレー)","KIX4","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-07","2818.0","JPY","4.2612","Clothing","0.0","--","0.0"
